rating,review,recommended,pros,cons
2,They play games,True,Work on your own time,"They allow customers to gage back their tips, they stop giving you decent orders if you decline the low paying ones. The boosters dissappear one you get in the location."
4,Uber eats driver,True,"complete control over your own schedule 

helpful app","customers expect too much 

lack of communication between customers and management"
4,Good environment,True,Uber as a cuture is good,Racism is smelled from miles away with Poles
4,Good Company,True,Flexible hours and good working conditions,Low pay and security issues
3,best,True,best and good pay is nice night shift is adorable,the TLs are sometimes strict
5,Good,True,Good for beginners and nice pay,No career advancement opportunities is bad
5,Great place to work,True,"Great people, good money &amp; benefits",None so far as I have seen
5,Uber review,True,"Good work life balance, smart people to work with","WFH policy not ideal, pay is average"
5,Good company,True,"Make your own schedule

Helpful app","Not good feedback from management 

Customers expect too much out of you"
5,Great 😊,True,"Money, teamwork, freedom, meet new ppl","Long hours, late nights, wear and tear on your car"
2,They play games,True,Work on your own time,"They allow customers to gage back their tips, they stop giving you decent orders if you decline the low paying ones. The boosters dissappear one you get in the location."
4,Uber eats driver,True,"complete control over your own schedule 

helpful app","customers expect too much 

lack of communication between customers and management"
4,Good environment,True,Uber as a cuture is good,Racism is smelled from miles away with Poles
3,Not worth your time,True,"Autonomy, cool office space, free food at work, Uber credits, diverse teams and if you find the right one can be great","Not a lot of growth, lazy assistant team, people who have been there for awhile just coast and don’t care. Too big of a company to feel like you can make meaningful change"
3,good,True,good place to work and flexible,no holiday no sick pay
3,Uber,True,Culture; life/work balance; team collaboration,diminishing culture; limiter career growth; flat organization
4,Uber,True,Good money and easy to access support,Customers always favoured even when driver has done nothing wrong
4,Uber,True,Benefits and salary are very good,Work life balance is not great no real social life
4,Good Company,True,"Free Schedule, Paid daily, work with people","Weak Support, lots of driving"
4,Good,True,Good hours when you want,Can be difficult getting help from support
5,Review,True,The working environment is great,Distance is a little far from my home
3,Driver,True,"Work any time, freelance, no schedule","Low pay, many driver, competitive"
5,Good,True,it is a very good company,it is a very fantastic company
5,Working at Uber,True,"Positive work environment, international team, great office",Can be too demanding at times
1,Uber is getting worse,True,You get to make your own hours technically but now you have to go when the market picks up for once which is usually rush hour or night,Not consistent and it is slowing down almost too unbearable terms in Austin one of the fastest-growing cities in America. After they bought postmates it's $3-$5 orders or good order prices around $15 but with those come long drive times and high miles for those deliveries.
5,It was very nice to work there,True,It was very nice to work there,It was very stressful to work there
5,Great,True,Great company to work at,Nope but the growth phase for some teams is less
5,Great self employed income,True,"Make own hours 

Unlimited income potential",Need to be in a good area like a city
4,Great learning,True,grew in the company starting from Internship,management needs improvement to get better direction in some teams
3,Not too bad,True,"Be your own boss, drive whenever you can","Very tedious, physical job. Exploiting employer. Bad road, traffic"
